Channel State,Experiment Time (minutes),State Time (samples)
unknown_positive,7,302035
unknown_positive,8,399710
unknown_positive,9,281881
unknown_positive,10,279043
unknown_positive,11,239207
unknown_positive,12,292145
unknown_positive,13,211738
unknown_positive,14,242537
unknown_positive,15,246299
unknown_positive,16,257732
unknown_positive,17,266189
unknown_positive,18,222677
unknown_positive,19,240680
unknown_positive,20,209377
unknown_positive,21,457918
unknown_positive,22,496240
unknown_positive,23,497856
unknown_positive,24,502683
unknown_positive,25,461115
unknown_positive,26,420605
unknown_positive,27,352337
unknown_positive,28,326016
unknown_positive,29,394519
unknown_positive,30,424719
unknown_positive,31,517681
unknown_positive,32,619697
unknown_positive,33,420540
unknown_positive,34,424018
unknown_positive,35,275912
unknown_positive,36,325919
unknown_positive,37,412833
unknown_positive,38,487593
unknown_positive,39,414406
unknown_positive,40,252229
unknown_positive,41,309976
unknown_positive,42,421487
unknown_positive,43,254979
unknown_positive,44,354148
unknown_positive,45,192335
unknown_positive,46,342623
unknown_positive,47,303637
unknown_positive,48,355282
unknown_positive,49,393990
unknown_positive,50,398692
unknown_positive,51,372755
unknown_positive,52,265409
unknown_positive,53,301839
unknown_positive,54,211873
unknown_positive,55,141760
unknown_positive,56,97482
unknown_positive,57,129387
unknown_positive,58,158262
unknown_positive,59,130296
unknown_positive,60,132194
unknown_positive,61,130153
unknown_positive,62,141215
unknown_positive,63,98991
unknown_positive,64,158595
unknown_positive,65,120673
unknown_positive,66,183389
unknown_positive,67,156674
unknown_positive,68,180270
unknown_positive,69,144725
unknown_positive,70,169440
unknown_positive,71,152723
unknown_positive,72,181313
unknown_positive,73,150118
unknown_positive,74,167866
unknown_positive,75,143194
unknown_positive,76,146992
unknown_positive,77,169501
unknown_positive,78,216613
unknown_positive,79,67116
unknown_positive,80,121359
unknown_positive,81,158514
unknown_positive,82,128585
unknown_positive,83,112352
unknown_positive,84,123435
unknown_positive,85,71447
unknown_positive,86,109843
unknown_positive,87,121909
unknown_positive,88,101309
unknown_positive,89,86970
unknown_positive,90,1116
zero,0,17272457
zero,1,12105191
zero,2,5662958
zero,3,417785
zero,4,446211
zero,5,663017
zero,6,694805
zero,7,744162
zero,8,948878
zero,9,1017484
zero,10,838830
zero,11,1261363
zero,12,1185134
zero,13,1361022
zero,14,1753999
zero,15,1450239
zero,16,1202605
zero,17,1095759
zero,18,650983
zero,19,1098184
zero,20,1237783
zero,21,875235
zero,22,1181769
zero,23,1380470
zero,24,1301359
zero,25,1416279
zero,26,1282907
zero,27,1250179
zero,28,1153569
zero,29,1342473
zero,30,1342218
zero,31,1328996
zero,32,998294
zero,33,872727
zero,34,1088224
zero,35,618800
zero,36,395301
zero,37,472020
zero,38,451619
zero,39,528335
zero,40,665150
zero,41,677490
zero,42,827909
zero,43,675857
zero,44,419036
zero,45,350147
zero,46,361914
zero,47,269770
zero,48,177094
zero,49,126001
zero,50,193768
zero,51,225728
zero,52,175346
zero,53,155317
zero,54,271289
zero,55,452812
zero,56,436115
zero,57,300874
zero,58,133596
zero,59,89615
zero,60,55785
zero,61,5002
zero,62,16751
zero,63,291954
zero,64,360272
zero,65,525330
zero,66,675934
zero,67,701595
zero,68,762202
zero,69,666859
zero,70,365434
zero,71,635050
zero,72,695229
zero,73,698408
zero,74,736091
zero,75,663758
zero,76,567740
zero,77,712228
zero,78,711153
zero,79,680498
zero,80,662435
zero,81,380619
zero,82,735686
zero,83,959493
zero,84,891835
zero,85,1135480
zero,86,999758
zero,87,344685
zero,88,682108
zero,89,580510
zero,90,2334
