Channel State,Experiment Time (minutes),State Time (samples)
unknown_positive,0,0
unknown_positive,1,541603
unknown_positive,2,644904
unknown_positive,3,1059364
unknown_positive,4,999705
unknown_positive,5,938507
unknown_positive,6,1074580
unknown_positive,7,888733
unknown_positive,8,902556
unknown_positive,9,843139
unknown_positive,10,890772
unknown_positive,11,873921
unknown_positive,12,1127109
unknown_positive,13,952557
unknown_positive,14,766321
unknown_positive,15,771634
unknown_positive,16,782574
unknown_positive,17,925083
unknown_positive,18,870512
unknown_positive,19,857997
unknown_positive,20,775402
unknown_positive,21,923178
unknown_positive,22,628230
unknown_positive,23,679164
unknown_positive,24,719404
unknown_positive,25,691637
unknown_positive,26,740730
unknown_positive,27,620553
unknown_positive,28,588881
unknown_positive,29,668507
unknown_positive,30,525663
unknown_positive,31,650661
unknown_positive,32,605130
unknown_positive,33,735407
unknown_positive,34,710634
unknown_positive,35,571132
unknown_positive,36,544668
unknown_positive,37,466897
unknown_positive,38,432535
unknown_positive,39,441989
unknown_positive,40,536994
unknown_positive,41,525217
unknown_positive,42,379300
unknown_positive,43,533404
unknown_positive,44,431683
unknown_positive,45,395545
unknown_positive,46,563136
unknown_positive,47,503114
unknown_positive,48,600982
unknown_positive,49,533247
unknown_positive,50,363213
unknown_positive,51,480815
unknown_positive,52,578651
unknown_positive,53,416799
unknown_positive,54,490551
unknown_positive,55,436346
unknown_positive,56,493493
unknown_positive,57,467430
unknown_positive,58,430137
unknown_positive,59,509808
unknown_positive,60,441378
unknown_positive,61,315217
unknown_positive,62,447159
unknown_positive,63,433111
unknown_positive,64,392188
unknown_positive,65,451906
unknown_positive,66,427850
unknown_positive,67,345224
unknown_positive,68,443891
unknown_positive,69,459160
unknown_positive,70,397949
unknown_positive,71,445691
unknown_positive,72,434788
unknown_positive,73,412470
unknown_positive,74,329206
unknown_positive,75,400523
unknown_positive,76,409201
unknown_positive,77,428821
unknown_positive,78,324014
unknown_positive,79,209957
unknown_positive,80,260411
unknown_positive,81,322314
unknown_positive,82,352425
unknown_positive,83,415361
unknown_positive,84,341764
unknown_positive,85,379172
unknown_positive,86,411236
unknown_positive,87,248221
unknown_positive,88,346939
unknown_positive,89,409149
unknown_positive,90,18710
zero,0,16567099
zero,1,10999274
zero,2,5738161
zero,3,49873
zero,4,100259
zero,5,313605
zero,6,553860
zero,7,471748
zero,8,552053
zero,9,495898
zero,10,545418
zero,11,716422
zero,12,853098
zero,13,859826
zero,14,677581
zero,15,625059
zero,16,554714
zero,17,628969
zero,18,767558
zero,19,819545
zero,20,867643
zero,21,930032
zero,22,800833
zero,23,821385
zero,24,864160
zero,25,810781
zero,26,1103341
zero,27,897067
zero,28,712406
zero,29,925067
zero,30,876895
zero,31,697394
zero,32,748810
zero,33,810306
zero,34,812386
zero,35,918493
zero,36,770526
zero,37,1057197
zero,38,766910
zero,39,867154
zero,40,1134658
zero,41,976111
zero,42,824745
zero,43,702862
zero,44,394262
zero,45,491023
zero,46,604745
zero,47,680422
zero,48,613187
zero,49,552765
zero,50,353365
zero,51,422921
zero,52,595017
zero,53,604437
zero,54,453562
zero,55,297828
zero,56,455388
zero,57,532364
zero,58,595008
zero,59,549961
zero,60,554190
zero,61,300000
zero,62,152204
zero,63,315021
zero,64,373921
zero,65,682057
zero,66,487820
zero,67,511239
zero,68,561357
zero,69,600014
zero,70,615013
zero,71,589726
zero,72,616800
zero,73,609831
zero,74,768163
zero,75,915587
zero,76,895005
zero,77,740463
zero,78,801471
zero,79,451114
zero,80,605016
zero,81,610039
zero,82,585587
zero,83,491008
zero,84,572183
zero,85,488597
zero,86,610015
zero,87,615041
zero,88,420234
zero,89,300000
zero,90,7346
