Channel State,Experiment Time (minutes),State Time (samples)
unknown_positive,12,372253
unknown_positive,13,405225
unknown_positive,14,270670
unknown_positive,15,298637
unknown_positive,16,263147
unknown_positive,17,331944
unknown_positive,18,391830
unknown_positive,19,341514
unknown_positive,20,325070
unknown_positive,21,304488
unknown_positive,22,232449
unknown_positive,23,345545
unknown_positive,24,357756
unknown_positive,25,325750
unknown_positive,26,258041
unknown_positive,27,333513
unknown_positive,28,350882
unknown_positive,29,289215
unknown_positive,30,338780
unknown_positive,31,330142
unknown_positive,32,333255
unknown_positive,33,265333
unknown_positive,34,231474
unknown_positive,35,289116
unknown_positive,36,239229
unknown_positive,37,196607
unknown_positive,38,262600
unknown_positive,39,284855
unknown_positive,40,350087
unknown_positive,41,356311
unknown_positive,42,395687
unknown_positive,43,364224
unknown_positive,44,400778
unknown_positive,45,411394
unknown_positive,46,405324
unknown_positive,47,449956
unknown_positive,48,404394
unknown_positive,49,264689
unknown_positive,50,322843
unknown_positive,51,298173
unknown_positive,52,314908
unknown_positive,53,204162
unknown_positive,54,296796
unknown_positive,55,303255
unknown_positive,56,273073
unknown_positive,57,179184
unknown_positive,58,382214
unknown_positive,59,316690
unknown_positive,60,298695
unknown_positive,61,291117
unknown_positive,62,325160
unknown_positive,63,379789
unknown_positive,64,368530
unknown_positive,65,247889
unknown_positive,66,299228
unknown_positive,67,309530
unknown_positive,68,312331
unknown_positive,69,336712
unknown_positive,70,319498
unknown_positive,71,240194
unknown_positive,72,285434
unknown_positive,73,254001
unknown_positive,74,314618
unknown_positive,75,261255
unknown_positive,76,296186
unknown_positive,77,333532
unknown_positive,78,193884
unknown_positive,79,284645
unknown_positive,80,263170
unknown_positive,81,374820
unknown_positive,82,405570
unknown_positive,83,377821
unknown_positive,84,281057
unknown_positive,85,260865
unknown_positive,86,254298
unknown_positive,87,302006
unknown_positive,88,266577
unknown_positive,89,306349
unknown_positive,90,11933
zero,0,9879295
zero,1,6071940
zero,2,2909442
zero,3,59250
zero,4,40106
zero,5,15040
zero,6,50059
zero,7,35097
zero,8,24426
zero,9,122627
zero,10,165626
zero,11,173520
zero,12,212832
zero,13,330103
zero,14,305007
zero,15,330230
zero,16,340069
zero,17,183952
zero,18,310035
zero,19,325109
zero,20,325073
zero,21,300000
zero,22,267262
zero,23,202557
zero,24,320056
zero,25,305009
zero,26,300000
zero,27,320080
zero,28,170223
zero,29,487823
zero,30,402987
zero,31,420253
zero,32,300000
zero,33,408991
zero,34,305655
zero,35,289356
zero,36,168578
zero,37,365326
zero,38,317444
zero,39,358411
zero,40,350120
zero,41,172826
zero,42,269917
zero,43,260681
zero,44,301685
zero,45,300000
zero,46,325074
zero,47,144603
zero,48,305006
zero,49,289973
zero,50,325021
zero,51,395289
zero,52,341813
zero,53,215085
zero,54,340570
zero,55,385199
zero,56,605005
zero,57,570862
zero,58,290717
zero,59,563059
zero,60,492452
zero,61,565473
zero,62,600000
zero,63,615043
zero,64,439945
zero,65,589999
zero,66,447430
zero,67,621033
zero,68,610638
zero,69,477659
zero,70,572261
zero,71,498136
zero,72,554864
zero,73,675258
zero,74,735397
zero,75,589782
zero,76,605018
zero,77,344306
zero,78,269472
zero,79,388356
zero,80,410394
zero,81,320743
zero,82,301490
zero,83,254333
zero,84,607230
zero,85,581247
zero,86,830295
zero,87,990257
zero,88,1038245
zero,89,753365
zero,90,25820
